ticker,time,open,high,low,close,volume
3539,1928-01-01,17.7600002288818,17.7600002288818,17.2600002288818,17.5699996948242,0
3539,1928-02-01,17.5300006866455,17.6299991607666,16.9500007629395,17.2600002288818,0
3539,1928-03-01,17.2999992370605,19.2800006866455,17.2999992370605,19.2800006866455,0
3539,1928-04-01,18.9099998474121,19.75,18.9099998474121,19.75,0
3539,1928-05-01,19.7800006866455,20.4400005340576,19.3600006103516,20,0
3539,1928-06-01,20.0699996948242,20.0699996948242,18.3400001525879,19.1399993896484,0
3539,1928-07-01,18.9799995422363,19.4799995422363,18.7000007629395,19.4300003051758,0
3539,1928-08-01,19.4200000762939,20.8700008392334,19.1299991607666,20.8700008392334,0
3539,1928-09-01,20.9699993133545,21.4300003051758,20.9200000762939,21.1399993896484,0
3539,1928-10-01,21.3600006103516,22,21.1100006103516,21.6800003051758,0
3539,1928-11-01,21.9899997711182,24.2800006866455,21.9500007629395,24.2800006866455,0
3539,1928-12-01,23.8500003814697,24.3500003814697,22.3099994659424,24.3500003814697,0
3539,1929-01-01,24.8099994659424,25.7399997711182,24.1700000762939,25.7399997711182,0
3539,1929-02-01,25.8400001525879,25.8400001525879,24.3500003814697,25.5900001525879,0
3539,1929-03-01,25.8299999237061,26.0799999237061,24.3500003814697,25.5300006866455,0
3539,1929-04-01,24.8799991607666,25.9400005340576,24.6299991607666,25.9400005340576,0
3539,1929-05-01,25.9899997711182,26.3700008392334,24.2000007629395,24.8299999237061,0
3539,1929-06-01,25.2700004577637,27.4099998474121,25.2700004577637,27.4099998474121,0
3539,1929-07-01,27.7700004577637,28.8799991607666,27.7700004577637,28.8799991607666,0
3539,1929-08-01,29.0799999237061,31.7099990844727,28.3799991607666,31.7099990844727,0
3539,1929-09-01,31.8199996948242,31.8600006103516,30.1599998474121,30.1599998474121,0
3539,1929-10-01,29.9799995422363,30.8099994659424,20.4300003051758,24.1499996185303,0
3539,1929-11-01,22.8799991607666,22.8799991607666,17.6599998474121,20.9200000762939,0
3539,1929-12-01,20.9500007629395,22.5699996948242,20.1599998474121,21.4500007629395,0
3539,1930-01-01,21.1800003051758,22.7900009155273,21.1800003051758,22.7900009155273,0
3539,1930-02-01,22.7399997711182,23.3600006103516,22.6399993896484,23.2800006866455,0
3539,1930-03-01,23.3600006103516,24.8500003814697,23.3600006103516,24.1499996185303,0
3539,1930-04-01,25.3700008392334,25.9200000762939,24.7299995422363,24.8999996185303,0
3539,1930-05-01,24.2999992370605,24.5699996948242,22.9799995422363,24.4899997711182,0
3539,1930-06-01,24.3999996185303,24.3999996185303,19.3899993896484,20.4599990844727,0
3539,1930-07-01,20.2399997711182,21.8199996948242,19.8299999237061,21.2099990844727,0
3539,1930-08-01,21.1100006103516,21.5200004577637,19.8799991607666,21.3700008392334,0
3539,1930-09-01,21.3799991607666,21.8600006103516,18.5900001525879,18.5900001525879,0
3539,1930-10-01,19.4200000762939,19.4200000762939,16.8999996185303,16.9400005340576,0
3539,1930-11-01,17.1299991607666,17.2000007629395,15.539999961853,16.3799991607666,0
3539,1930-12-01,16.7999992370605,16.9599990844727,14.4399995803833,15.3400001525879,0
3539,1931-01-01,15.8500003814697,16.4200000762939,15.0900001525879,16.1900005340576,0
3539,1931-02-01,16.1599998474121,18.1700000762939,16.1599998474121,18.0300006866455,0
3539,1931-03-01,17.5200004577637,18.0599994659424,16.6599998474121,16.6900005340576,0
3539,1931-04-01,16.5200004577637,16.7199993133545,14.3699998855591,15.0900001525879,0
3539,1931-05-01,14.6499996185303,15.4399995803833,13.0200004577637,13.0200004577637,0
3539,1931-06-01,12.3999996185303,15.3500003814697,12.1999998092651,14.8299999237061,0
3539,1931-07-01,15.0699996948242,15.2600002288818,13.7299995422363,13.7299995422363,0
3539,1931-08-01,13.9300003051758,14.289999961853,13.5500001907349,13.8599996566772,0
3539,1931-09-01,13.9200000762939,13.9200000762939,9.71000003814697,9.71000003814697,0
3539,1931-10-01,9.52999973297119,10.960000038147,8.81999969482422,10.4300003051758,0
3539,1931-11-01,10.5,11.5200004577637,9.3100004196167,9.5,0
3539,1931-12-01,9.38000011444092,9.38000011444092,7.71999979019165,8.11999988555908,0
3539,1932-01-01,7.55999994277954,8.92000007629395,7.55000019073486,7.94000005722046,0
3539,1932-02-01,8.22999954223633,8.84000015258789,7.5,8.28999996185303,0
3539,1932-03-01,8.35000038146973,8.97999954223633,7.30999994277954,7.30999994277954,0
3539,1932-04-01,7.17999982833862,7.17999982833862,5.82999992370605,5.82999992370605,0
3539,1932-05-01,5.73999977111816,6.09000015258789,4.46999979019165,4.46999979019165,0
3539,1932-06-01,4.40000009536743,5.11999988555908,4.40000009536743,4.42999982833862,0
3539,1932-07-01,4.59999990463257,6.03000020980835,4.40999984741211,6.03000020980835,0
3539,1932-08-01,6.1100001335144,8.57999992370605,5.86999988555908,8.39000034332275,0
3539,1932-09-01,8.47000026702881,9.3100004196167,7.34000015258789,8.07999992370605,0
3539,1932-10-01,8.0600004196167,8.0600004196167,6.42000007629395,6.96000003814697,0
3539,1932-11-01,6.76000022888184,7.67999982833862,6.48000001907349,6.55000019073486,0
3539,1932-12-01,6.73000001907349,7.11999988555908,6.46999979019165,6.92000007629395,0
3539,1933-01-01,6.82999992370605,7.34000015258789,6.82999992370605,6.94000005722046,0
3539,1933-02-01,6.67000007629395,6.76000022888184,5.53000020980835,5.65999984741211,0
3539,1933-03-01,5.76999998092651,6.92999982833862,5.65000009536743,5.84999990463257,0
3539,1933-04-01,5.86999988555908,7.90999984741211,5.86999988555908,7.82999992370605,0
3539,1933-05-01,8.43000030517578,9.77999973297119,8.34000015258789,9.64000034332275,0
3539,1933-06-01,9.73999977111816,10.9799995422363,9.73999977111816,10.9099998474121,0
3539,1933-07-01,11.6199998855591,12.1999998092651,9.64999961853027,9.94999980926514,0
3539,1933-08-01,10.25,11.2799997329712,10.0500001907349,11.0900001525879,0
3539,1933-09-01,11.2299995422363,11.2299995422363,9.64999961853027,9.72000026702881,0
3539,1933-10-01,9.61999988555908,10.3199996948242,8.60999965667725,8.96000003814697,0
3539,1933-11-01,9.11999988555908,10.2299995422363,9.11999988555908,9.88000011444092,0
3539,1933-12-01,9.90999984741211,10.3100004196167,9.55000019073486,9.97000026702881,0
3539,1934-01-01,10.1099996566772,11.3299999237061,9.76000022888184,11.1700000762939,0
3539,1934-02-01,11.460000038147,11.8199996948242,10.6899995803833,10.7600002288818,0
3539,1934-03-01,10.7200002670288,11.0699996948242,10.4200000762939,10.6199998855591,0
3539,1934-04-01,10.7600002288818,11.1599998474121,10.460000038147,10.460000038147,0
3539,1934-05-01,10.460000038147,10.460000038147,9.44999980926514,9.60999965667725,0
3539,1934-06-01,9.38000011444092,10.3699998855591,9.38000011444092,9.8100004196167,0
3539,1934-07-01,9.6899995803833,9.98999977111816,8.35999965667725,8.68000030517578,0
3539,1934-08-01,8.94999980926514,9.52000045776367,8.6899995803833,9.14999961853027,0
3539,1934-09-01,9.0600004196167,9.21000003814697,8.44999980926514,9.07999992370605,0
3539,1934-10-01,8.82999992370605,9.1899995803833,8.76000022888184,8.8100004196167,0
3539,1934-11-01,8.77000045776367,9.53999996185303,8.77000045776367,9.53999996185303,0
3539,1934-12-01,9.40999984741211,9.5600004196167,9.02000045776367,9.5,0
3539,1935-01-01,9.51000022888184,9.57999992370605,8.96000003814697,9.10000038146973,0
3539,1935-02-01,9.05000019073486,9.34000015258789,8.73999977111816,8.73999977111816,0
3539,1935-03-01,8.78999996185303,8.78999996185303,8.0600004196167,8.44999980926514,0
3539,1935-04-01,8.53999996185303,9.4399995803833,8.22000026702881,9.27999973297119,0
3539,1935-05-01,9.22999954223633,10.0699996948242,9.14999961853027,9.57999992370605,0
3539,1935-06-01,9.67000007629395,10.4700002670288,9.67000007629395,10.2399997711182,0
3539,1935-07-01,10.2799997329712,11.0799999237061,10.2799997329712,11.0799999237061,0
3539,1935-08-01,11.039999961853,11.6700000762939,10.6199998855591,11.2399997711182,0
3539,1935-09-01,11.210000038147,11.9200000762939,11.210000038147,11.5900001525879,0
3539,1935-10-01,11.4799995422363,12.460000038147,11.1000003814697,12.460000038147,0
3539,1935-11-01,12.6099996566772,13.460000038147,12.6099996566772,12.9399995803833,0
3539,1935-12-01,12.75,13.4300003051758,12.75,13.4300003051758,0
3539,1936-01-01,13.3999996185303,14.3100004196167,13.3999996185303,14.3100004196167,0
3539,1936-02-01,14.4399995803833,14.8699998855591,14.3199996948242,14.6000003814697,0
3539,1936-03-01,14.7700004577637,15.1000003814697,14.2399997711182,14.9200000762939,0
3539,1936-04-01,15.1899995803833,15.5100002288818,13.5299997329712,13.7700004577637,0
3539,1936-05-01,13.8699998855591,14.4499998092651,13.8199996948242,14.3999996185303,0
3539,1936-06-01,14.3900003433228,15.1599998474121,14.1199998855591,14.8400001525879,0
3539,1936-07-01,14.8999996185303,16.1499996185303,14.8100004196167,15.8500003814697,0
3539,1936-08-01,15.9099998474121,16.2000007629395,15.3199996948242,15.9899997711182,0
3539,1936-09-01,15.9499998092651,16.2900009155273,15,16.0100002288818,0
3539,1936-10-01,16.0400009155273,17.2299995422363,16.0400009155273,17.2299995422363,0
3539,1936-11-01,17.1700000762939,17.6900005340576,16.8899993896484,17.2800006866455,0
3539,1936-12-01,17.1399993896484,17.3199996948242,16.6499996185303,17.1800003051758,0
3539,1937-01-01,16.9300003051758,17.9599990844727,16.9300003051758,17.7700004577637,0
3539,1937-02-01,17.8799991607666,18.3700008392334,17.8600006103516,18.0599994659424,0
3539,1937-03-01,18.0900001525879,18.6700000762939,17.2199993133545,17.9200000762939,0
3539,1937-04-01,17.7099990844727,17.7099990844727,15.9899997711182,16.4300003051758,0
3539,1937-05-01,16.4699993133545,16.7299995422363,15.6199998855591,16.2600002288818,0
3539,1937-06-01,15.960000038147,16.2800006866455,15.1199998855591,15.3999996185303,0
3539,1937-07-01,15.4700002670288,17.0599994659424,15.4700002670288,16.7700004577637,0
3539,1937-08-01,17.0699996948242,17.2700004577637,15.8800001144409,16.0400009155273,0
3539,1937-09-01,15.6099996566772,15.6099996566772,13.1999998092651,13.7600002288818,0
3539,1937-10-01,13.7200002670288,13.7200002670288,10.7600002288818,12.3500003814697,0
3539,1937-11-01,12.0799999237061,12.0799999237061,10.1700000762939,11.1099996566772,0
3539,1937-12-01,10.9700002670288,11.4200000762939,10.3100004196167,10.5500001907349,0
3539,1938-01-01,10.5200004577637,11.9499998092651,10.5200004577637,10.6899995803833,0
3539,1938-02-01,10.8900003433228,11.6800003051758,10.3400001525879,11.3400001525879,0
3539,1938-03-01,11.460000038147,11.460000038147,8.5,8.5,0
3539,1938-04-01,8.90999984741211,10.4499998092651,8.90999984741211,9.77999973297119,0
3539,1938-05-01,9.59000015258789,10.6300001144409,9.27000045776367,9.27000045776367,0
3539,1938-06-01,9.56999969482422,11.7200002670288,9.42000007629395,11.5600004196167,0
3539,1938-07-01,11.9099998474121,12.8000001907349,11.7299995422363,12.3299999237061,0
3539,1938-08-01,12.25,12.7299995422363,11.8500003814697,12.0600004196167,0
3539,1938-09-01,11.9200000762939,12.4099998474121,10.9899997711182,12.2399997711182,0
3539,1938-10-01,12.5200004577637,13.9099998474121,12.4799995422363,13.1700000762939,0
3539,1938-11-01,13.1000003814697,13.789999961853,12.3699998855591,12.7299995422363,0
3539,1938-12-01,12.6099996566772,13.1400003433228,12.3199996948242,13.1400003433228,0
3539,1939-01-01,13.0799999237061,13.2299995422363,11.5299997329712,12.3000001907349,0
3539,1939-02-01,12.1199998855591,12.6999998092651,12.1199998855591,12.6999998092651,0
3539,1939-03-01,12.6999998092651,13.1000003814697,10.9799995422363,10.9799995422363,0
3539,1939-04-01,11.2600002288818,11.2600002288818,10.4200000762939,10.9300003051758,0
3539,1939-05-01,10.8599996566772,11.6499996185303,10.8599996566772,11.6000003814697,0
3539,1939-06-01,11.4200000762939,11.8000001907349,10.789999961853,10.8599996566772,0
3539,1939-07-01,11,12.1800003051758,11,12.039999961853,0
3539,1939-08-01,12.039999961853,12.1599998474121,10.8599996566772,11.1800003051758,0
3539,1939-09-01,11.3000001907349,13.1700000762939,11.3000001907349,12.789999961853,0
3539,1939-10-01,12.8800001144409,13.210000038147,12.7299995422363,12.8299999237061,0
3539,1939-11-01,12.8199996948242,12.9499998092651,12.1999998092651,12.1999998092651,0
3539,1939-12-01,12.289999961853,12.460000038147,12.1899995803833,12.460000038147,0
3539,1940-01-01,12.6300001144409,12.7700004577637,12.0500001907349,12.0500001907349,0
3539,1940-02-01,12.0500001907349,12.3699998855591,12.039999961853,12.1300001144409,0
3539,1940-03-01,12.0600004196167,12.2700004577637,12,12.1800003051758,0
3539,1940-04-01,12.210000038147,12.5900001525879,12.039999961853,12.1899995803833,0
3539,1940-05-01,12.0299997329712,12.1199998855591,9.14000034332275,9.27000045776367,0
3539,1940-06-01,9.10999965667725,10.1000003814697,8.98999977111816,9.97999954223633,0
3539,1940-07-01,9.86999988555908,10.3299999237061,9.85000038146973,10.289999961853,0
3539,1940-08-01,10.2600002288818,10.5,9.84000015258789,10.5,0
3539,1940-09-01,10.5600004196167,10.9300003051758,10.3000001907349,10.6599998474121,0
3539,1940-10-01,10.8100004196167,11.0799999237061,10.4700002670288,11.0799999237061,0
3539,1940-11-01,11.0799999237061,11.3900003433228,10.5600004196167,10.5699996948242,0
3539,1940-12-01,10.6199998855591,10.6899995803833,10.3800001144409,10.5799999237061,0
3539,1941-01-01,10.4799995422363,10.8599996566772,10.039999961853,10.0699996948242,0
3539,1941-02-01,9.96000003814697,10.1899995803833,9.52999973297119,9.92000007629395,0
3539,1941-03-01,9.77000045776367,10.1000003814697,9.76000022888184,9.96000003814697,0
3539,1941-04-01,9.97000026702881,10.1599998474121,9.3100004196167,9.3100004196167,0
3539,1941-05-01,9.30000019073486,9.5600004196167,9.30000019073486,9.38000011444092,0
3539,1941-06-01,9.35999965667725,9.94999980926514,9.35999965667725,9.85000038146973,0
3539,1941-07-01,9.81999969482422,10.4700002670288,9.81999969482422,10.3900003433228,0
3539,1941-08-01,10.3400001525879,10.3599996566772,10.0299997329712,10.2799997329712,0
3539,1941-09-01,10.3400001525879,10.4700002670288,10.0900001525879,10.1999998092651,0
3539,1941-10-01,10.1700000762939,10.1700000762939,9.5,9.5,0
3539,1941-11-01,9.59000015258789,9.65999984741211,9.11999988555908,9.11999988555908,0
3539,1941-12-01,9.06999969482422,9.38000011444092,8.36999988555908,8.6899995803833,0
3539,1942-01-01,8.89000034332275,9.09000015258789,8.8100004196167,8.85000038146973,0
3539,1942-02-01,8.84000015258789,8.97000026702881,8.46000003814697,8.59000015258789,0
3539,1942-03-01,8.47000026702881,8.60000038146973,7.98000001907349,8.01000022888184,0
3539,1942-04-01,8.05000019073486,8.19999980926514,7.46999979019165,7.65999984741211,0
3539,1942-05-01,7.71000003814697,8.18000030517578,7.71000003814697,8.14999961853027,0
3539,1942-06-01,8.1899995803833,8.52999973297119,8.18000030517578,8.30000019073486,0
3539,1942-07-01,8.22999954223633,8.82999992370605,8.22999954223633,8.5600004196167,0
3539,1942-08-01,8.56999969482422,8.72999954223633,8.46000003814697,8.61999988555908,0
3539,1942-09-01,8.61999988555908,8.89999961853027,8.53999996185303,8.85000038146973,0
3539,1942-10-01,8.92000007629395,9.47999954223633,8.92000007629395,9.35999965667725,0
3539,1942-11-01,9.47999954223633,9.6899995803833,9.28999996185303,9.28999996185303,0
3539,1942-12-01,9.27999973297119,9.77000045776367,9.27999973297119,9.77000045776367,0
3539,1943-01-01,9.92000007629395,10.4399995803833,9.89000034332275,10.4399995803833,0
3539,1943-02-01,10.5200004577637,10.9700002670288,10.4300003051758,10.9700002670288,0
3539,1943-03-01,10.9200000762939,11.5900001525879,10.8400001525879,11.5799999237061,0
3539,1943-04-01,11.5900001525879,11.7600002288818,11.1400003433228,11.5900001525879,0
3539,1943-05-01,11.8199996948242,12.0500001907349,11.6999998092651,12.0500001907349,0
3539,1943-06-01,12.1800003051758,12.3500003814697,11.8800001144409,12.3500003814697,0
3539,1943-07-01,12.3599996566772,12.6400003433228,11.8500003814697,11.8500003814697,0
3539,1943-08-01,11.4700002670288,11.9200000762939,11.4700002670288,11.8000001907349,0
3539,1943-09-01,11.8400001525879,12.2399997711182,11.7799997329712,12.0799999237061,0
3539,1943-10-01,12.0900001525879,12.0900001525879,11.6700000762939,11.9099998474121,0
3539,1943-11-01,11.9200000762939,11.9200000762939,10.9899997711182,11.0200004577637,0
3539,1943-12-01,11.1300001144409,11.6899995803833,11.1300001144409,11.6700000762939,0
3539,1944-01-01,11.6599998474121,11.9399995803833,11.6599998474121,11.8500003814697,0
3539,1944-02-01,11.8299999237061,11.8900003433228,11.5600004196167,11.8199996948242,0
3539,1944-03-01,11.8699998855591,12.3100004196167,11.8699998855591,12.0200004577637,0
3539,1944-04-01,11.960000038147,12.0600004196167,11.6700000762939,11.8699998855591,0
3539,1944-05-01,11.960000038147,12.3500003814697,11.9499998092651,12.3500003814697,0
3539,1944-06-01,12.3100004196167,13.0200004577637,12.2299995422363,12.9799995422363,0
3539,1944-07-01,13.1099996566772,13.2700004577637,12.6999998092651,12.710000038147,0
3539,1944-08-01,12.7799997329712,13.039999961853,12.6099996566772,12.8199996948242,0
3539,1944-09-01,12.8599996566772,12.8599996566772,12.3500003814697,12.7399997711182,0
3539,1944-10-01,12.8000001907349,13.0699996948242,12.7299995422363,12.7799997329712,0
3539,1944-11-01,12.8299999237061,12.9799995422363,12.6700000762939,12.8299999237061,0
3539,1944-12-01,12.8000001907349,13.2799997329712,12.8000001907349,13.2799997329712,0
3539,1945-01-01,13.3299999237061,13.6899995803833,13.210000038147,13.4700002670288,0
3539,1945-02-01,13.5,14.3000001907349,13.5,14.3000001907349,0
3539,1945-03-01,14.3199996948242,14.3800001144409,13.3900003433228,13.6099996566772,0
3539,1945-04-01,13.7700004577637,14.8400001525879,13.6700000762939,14.8400001525879,0
3539,1945-05-01,14.789999961853,15.1099996566772,14.6199998855591,15.0100002288818,0
3539,1945-06-01,15.0299997329712,15.3699998855591,14.8699998855591,14.8699998855591,0
3539,1945-07-01,15.0299997329712,15.1000003814697,14.3800001144409,14.6599998474121,0
3539,1945-08-01,14.6800003051758,15.5100002288818,14.3999996185303,15.5100002288818,0
3539,1945-09-01,15.5100002288818,16.0499992370605,15.5100002288818,16.0499992370605,0
3539,1945-10-01,16.3299999237061,16.7199993133545,16.2999992370605,16.6499996185303,0
3539,1945-11-01,16.8700008392334,17.2700004577637,16.8500003814697,17.1900005340576,0
3539,1945-12-01,17.4400005340576,17.6800003051758,16.9400005340576,17.3600006103516,0
3539,1946-01-01,17.25,18.6700000762939,17.2299995422363,18.5699996948242,0
3539,1946-02-01,18.6399993896484,18.7000007629395,16.8099994659424,17.2800006866455,0
3539,1946-03-01,17.2099990844727,18.0699996948242,17.0900001525879,18.0400009155273,0
3539,1946-04-01,18.0599994659424,18.8999996185303,18.0599994659424,18.7600002288818,0
3539,1946-05-01,18.7099990844727,19.25,18.2600002288818,19.1800003051758,0
3539,1946-06-01,19.0499992370605,19.0499992370605,18.0300006866455,18.4300003051758,0
3539,1946-07-01,18.5400009155273,18.5400009155273,17.3899993896484,17.9599990844727,0
3539,1946-08-01,18.0100002288818,18.2299995422363,16.6499996185303,16.6499996185303,0
3539,1946-09-01,15,15.9899997711182,14.3299999237061,14.960000038147,0
3539,1946-10-01,14.9200000762939,15.3000001907349,14.1199998855591,14.8400001525879,0
3539,1946-11-01,15.0699996948242,15.3299999237061,14.1300001144409,14.6800003051758,0
3539,1946-12-01,14.4399995803833,15.5,14.4399995803833,15.3000001907349,0
3539,1947-01-01,15.1999998092651,15.6599998474121,14.7700004577637,15.6599998474121,0
3539,1947-02-01,15.8000001907349,16.1399993896484,15.3000001907349,15.4300003051758,0
3539,1947-03-01,15.4099998474121,15.6499996185303,14.7799997329712,15.1700000762939,0
3539,1947-04-01,15.2299995422363,15.2299995422363,14.0900001525879,14.5799999237061,0
3539,1947-05-01,14.6899995803833,14.8500003814697,13.7700004577637,14.4499998092651,0
3539,1947-06-01,14.3000001907349,15.2399997711182,14.3000001907349,15.210000038147,0
3539,1947-07-01,15.460000038147,16.1200008392334,15.4399995803833,15.7600002288818,0
3539,1947-08-01,15.8000001907349,15.8000001907349,15.2200002670288,15.3199996948242,0
3539,1947-09-01,15.3699998855591,15.3699998855591,14.8500003814697,15.1099996566772,0
3539,1947-10-01,15.1599998474121,15.789999961853,15.1599998474121,15.4300003051758,0
3539,1947-11-01,15.460000038147,15.460000038147,14.9799995422363,14.9799995422363,0
