id_indicator,time,open,close
43,1957-10-01,86.77,85.23
43,1957-11-01,85.23,83.7
43,1957-12-01,83.7,81.97
43,1958-01-01,81.97,80.23
43,1958-02-01,80.23,78.5
43,1958-03-01,78.5,79.3
43,1958-04-01,79.3,80.1
43,1958-05-01,80.1,80.9
43,1958-06-01,80.9,82.55
43,1958-07-01,82.55,84.2
43,1958-08-01,84.2,85.85
43,1958-09-01,85.85,87.5
43,1958-10-01,87.5,89.15
43,1958-11-01,89.15,90.8
43,1958-12-01,90.8,91.55
43,1959-01-01,91.55,92.3
43,1959-02-01,92.3,93.05
43,1959-03-01,93.05,93.8
43,1959-04-01,93.8,94.55
43,1959-05-01,94.55,95.3
43,1959-06-01,95.3,95.05
43,1959-07-01,95.05,94.8
43,1959-08-01,94.8,94.55
43,1959-09-01,94.55,94.3
43,1959-10-01,94.3,94.05
43,1959-11-01,94.05,93.8
43,1959-12-01,93.8,95.87
43,1960-01-01,95.87,97.93
43,1960-02-01,97.93,100
43,1960-03-01,100,97.77
43,1960-04-01,97.77,95.53
43,1960-05-01,95.53,93.3
43,1960-06-01,93.3,94.6
43,1960-07-01,94.6,95.9
43,1960-08-01,95.9,97.2
43,1960-09-01,97.2,94.83
43,1960-10-01,94.83,92.47
43,1960-11-01,92.47,90.1
43,1960-12-01,90.1,90.6
43,1961-01-01,90.6,91.1
43,1961-02-01,91.1,91.6
43,1961-03-01,91.6,91.9
43,1961-04-01,91.9,92.2
43,1961-05-01,92.2,92.5
43,1961-06-01,92.5,94.73
43,1961-07-01,94.73,96.97
43,1961-08-01,96.97,99.2
43,1961-09-01,99.2,97.13
43,1961-10-01,97.13,95.07
43,1961-11-01,95.07,93
43,1961-12-01,93,95.3
43,1962-01-01,95.3,97.6
43,1962-02-01,97.6,99.9
43,1962-03-01,99.9,98.4
43,1962-04-01,98.4,96.9
43,1962-05-01,96.9,95.4
43,1962-06-01,95.4,94.13
43,1962-07-01,94.13,92.87
43,1962-08-01,92.87,91.6
43,1962-09-01,91.6,92.73
43,1962-10-01,92.73,93.87
43,1962-11-01,93.87,95
43,1962-12-01,95,96.13
43,1963-01-01,96.13,97.27
43,1963-02-01,97.27,98.4
43,1963-03-01,98.4,96.17
43,1963-04-01,96.17,93.93
43,1963-05-01,93.93,91.7
43,1963-06-01,91.7,93.27
43,1963-07-01,93.27,94.83
43,1963-08-01,94.83,96.4
43,1963-09-01,96.4,95.73
43,1963-10-01,95.73,95.07
43,1963-11-01,95.07,94.4
43,1963-12-01,94.4,96.1
43,1964-01-01,96.1,97.8
43,1964-02-01,97.8,99.5
43,1964-03-01,99.5,99.17
43,1964-04-01,99.17,98.83
43,1964-05-01,98.83,98.5
43,1964-06-01,98.5,99.2
43,1964-07-01,99.2,99.9
43,1964-08-01,99.9,100.6
43,1964-09-01,100.6,100.37
43,1964-10-01,100.37,100.13
43,1964-11-01,100.13,99.9
43,1964-12-01,99.9,100.6
43,1965-01-01,100.6,101.3
43,1965-02-01,101.3,102
43,1965-03-01,102,103.13
43,1965-04-01,103.13,104.27
43,1965-05-01,104.27,105.4
43,1965-06-01,105.4,104.73
43,1965-07-01,104.73,104.07
43,1965-08-01,104.07,103.4
43,1965-09-01,103.4,103.23
43,1965-10-01,103.23,103.07
43,1965-11-01,103.07,102.9
43,1965-12-01,102.9,101.93
43,1966-01-01,101.93,100.97
43,1966-02-01,100.97,100
43,1966-03-01,100,98.57
43,1966-04-01,98.57,97.13
43,1966-05-01,97.13,95.7
43,1966-06-01,95.7,94.2
43,1966-07-01,94.2,92.7
43,1966-08-01,92.7,91.2
43,1966-09-01,91.2,90.23
43,1966-10-01,90.23,89.27
43,1966-11-01,89.27,88.3
43,1966-12-01,88.3,90.23
43,1967-01-01,90.23,92.17
43,1967-02-01,92.17,94.1
43,1967-03-01,94.1,94.7
43,1967-04-01,94.7,95.3
43,1967-05-01,95.3,95.9
43,1967-06-01,95.9,96.27
43,1967-07-01,96.27,96.63
43,1967-08-01,96.63,97
43,1967-09-01,97,95.63
43,1967-10-01,95.63,94.27
43,1967-11-01,94.27,92.9
43,1967-12-01,92.9,94.33
43,1968-01-01,94.33,95.77
43,1968-02-01,95.77,97.2
43,1968-03-01,97.2,95.6
43,1968-04-01,95.6,94
43,1968-05-01,94,92.4
43,1968-06-01,92.4,92.4
43,1968-07-01,92.4,92.4
43,1968-08-01,92.4,92.4
43,1968-09-01,92.4,92.17
43,1968-10-01,92.17,91.93
43,1968-11-01,91.93,91.7
43,1968-12-01,91.7,93.87
43,1969-01-01,93.87,96.03
43,1969-02-01,96.03,98.2
43,1969-03-01,98.2,95.97
43,1969-04-01,95.97,93.73
43,1969-05-01,93.73,91.5
43,1969-06-01,91.5,89.8
43,1969-07-01,89.8,88.1
43,1969-08-01,88.1,86.4
43,1969-09-01,86.4,84.17
43,1969-10-01,84.17,81.93
43,1969-11-01,81.93,79.7
43,1969-12-01,79.7,79.17
43,1970-01-01,79.17,78.63
43,1970-02-01,78.63,78.1
43,1970-03-01,78.1,77.2
43,1970-04-01,77.2,76.3
43,1970-05-01,76.3,75.4
43,1970-06-01,75.4,76.13
43,1970-07-01,76.13,76.87
43,1970-08-01,76.87,77.6
43,1970-09-01,77.6,75.87
43,1970-10-01,75.87,74.13
43,1970-11-01,74.13,72.4
43,1970-12-01,72.4,74.3
43,1971-01-01,74.3,76.2
43,1971-02-01,76.2,78.1
43,1971-03-01,78.1,78.8
43,1971-04-01,78.8,79.5
43,1971-05-01,79.5,80.2
43,1971-06-01,80.2,80.83
43,1971-07-01,80.83,81.47
43,1971-08-01,81.47,82.1
43,1971-09-01,82.1,82.07
43,1971-10-01,82.07,82.03
43,1971-11-01,82.03,82
43,1971-12-01,82,85.6
43,1972-01-01,85.6,89.2
43,1972-02-01,89.2,92.8
43,1972-03-01,92.8,91.4
43,1972-04-01,91.4,90
43,1972-05-01,90,88.6
43,1972-06-01,88.6,90.8
43,1972-07-01,90.8,93
43,1972-08-01,93,95.2
43,1972-09-01,95.2,93.7
43,1972-10-01,93.7,92.2
43,1972-11-01,92.2,90.7
43,1972-12-01,90.7,87.77
43,1973-01-01,87.77,84.83
43,1973-02-01,84.83,81.9
43,1973-03-01,81.9,80.27
43,1973-04-01,80.27,78.63
43,1973-05-01,78.63,77
43,1973-06-01,77,75.33
43,1973-07-01,75.33,73.67
43,1973-08-01,73.67,72
43,1973-09-01,72,73.5
43,1973-10-01,73.5,75
43,1973-11-01,75,76.5
43,1973-12-01,76.5,71.6
43,1974-01-01,71.6,66.7
43,1974-02-01,66.7,61.8
43,1974-03-01,61.8,65.23
43,1974-04-01,65.23,68.67
43,1974-05-01,68.67,72.1
43,1974-06-01,72.1,69.53
43,1974-07-01,69.53,66.97
43,1974-08-01,66.97,64.4
43,1974-09-01,64.4,62.77
43,1974-10-01,62.77,61.13
43,1974-11-01,61.13,59.5
43,1974-12-01,59.5,58.87
43,1975-01-01,58.87,58.23
43,1975-02-01,58.23,57.6
43,1975-03-01,57.6,62.67
43,1975-04-01,62.67,67.73
43,1975-05-01,67.73,72.8
43,1975-06-01,72.8,73.77
43,1975-07-01,73.77,74.73
43,1975-08-01,74.73,75.7
43,1975-09-01,75.7,75.67
43,1975-10-01,75.67,75.63
43,1975-11-01,75.63,75.6
43,1975-12-01,75.6,78.6
43,1976-01-01,78.6,81.6
43,1976-02-01,81.6,84.6
43,1976-03-01,84.6,84.17
43,1976-04-01,84.17,83.73
43,1976-05-01,83.73,83.3
43,1976-06-01,83.3,85.43
43,1976-07-01,85.43,87.57
43,1976-08-01,87.57,89.7
43,1976-09-01,89.7,88.8
43,1976-10-01,88.8,87.9
43,1976-11-01,87.9,87
43,1976-12-01,87,87.03
43,1977-01-01,87.03,87.07
43,1977-02-01,87.07,87.1
43,1977-03-01,87.1,88.13
43,1977-04-01,88.13,89.17
43,1977-05-01,89.17,90.2
43,1977-06-01,90.2,89.8
43,1977-07-01,89.8,89.4
43,1977-08-01,89.4,89
43,1977-09-01,89,87.47
43,1977-10-01,87.47,85.93
43,1977-11-01,85.93,84.4
43,1977-12-01,84.4,83.28
43,1978-01-01,83.28,83.7
43,1978-02-01,83.7,84.3
43,1978-03-01,84.3,78.8
43,1978-04-01,78.8,81.6
43,1978-05-01,81.6,82.9
43,1978-06-01,82.9,80
43,1978-07-01,80,82.4
43,1978-08-01,82.4,78.4
43,1978-09-01,78.4,80.4
43,1978-10-01,80.4,79.3
43,1978-11-01,79.3,75
43,1978-12-01,75,66.1
43,1979-01-01,66.1,72.1
43,1979-02-01,72.1,73.9
43,1979-03-01,73.9,68.4
43,1979-04-01,68.4,66
43,1979-05-01,66,68.1
43,1979-06-01,68.1,65.8
43,1979-07-01,65.8,60.4
43,1979-08-01,60.4,64.5
43,1979-09-01,64.5,66.7
43,1979-10-01,66.7,62.1
43,1979-11-01,62.1,63.3
43,1979-12-01,63.3,61
43,1980-01-01,61,67
43,1980-02-01,67,66.9
43,1980-03-01,66.9,56.5
43,1980-04-01,56.5,52.7
43,1980-05-01,52.7,51.7
43,1980-06-01,51.7,58.7
43,1980-07-01,58.7,62.3
43,1980-08-01,62.3,67.3
43,1980-09-01,67.3,73.7
43,1980-10-01,73.7,75
43,1980-11-01,75,76.7
43,1980-12-01,76.7,64.5
43,1981-01-01,64.5,71.4
43,1981-02-01,71.4,66.9
43,1981-03-01,66.9,66.5
43,1981-04-01,66.5,72.4
43,1981-05-01,72.4,76.3
43,1981-06-01,76.3,73.1
43,1981-07-01,73.1,74.1
43,1981-08-01,74.1,77.2
43,1981-09-01,77.2,73.1
43,1981-10-01,73.1,70.3
43,1981-11-01,70.3,62.5
43,1981-12-01,62.5,64.3
43,1982-01-01,64.3,71
43,1982-02-01,71,66.5
43,1982-03-01,66.5,62
43,1982-04-01,62,65.5
43,1982-05-01,65.5,67.5
43,1982-06-01,67.5,65.7
43,1982-07-01,65.7,65.4
43,1982-08-01,65.4,65.4
43,1982-09-01,65.4,69.3
43,1982-10-01,69.3,73.4
43,1982-11-01,73.4,72.1
43,1982-12-01,72.1,71.9
43,1983-01-01,71.9,70.4
43,1983-02-01,70.4,74.6
43,1983-03-01,74.6,80.8
43,1983-04-01,80.8,89.1
43,1983-05-01,89.1,93.3
43,1983-06-01,93.3,92.2
43,1983-07-01,92.2,92.8
43,1983-08-01,92.8,90.9
43,1983-09-01,90.9,89.9
43,1983-10-01,89.9,89.3
43,1983-11-01,89.3,91.1
43,1983-12-01,91.1,94.2
43,1984-01-01,94.2,100.1
43,1984-02-01,100.1,97.4
43,1984-03-01,97.4,101
43,1984-04-01,101,96.1
43,1984-05-01,96.1,98.1
43,1984-06-01,98.1,95.5
43,1984-07-01,95.5,96.6
43,1984-08-01,96.6,99.1
43,1984-09-01,99.1,100.9
43,1984-10-01,100.9,96.3
43,1984-11-01,96.3,95.7
43,1984-12-01,95.7,92.9
43,1985-01-01,92.9,96
43,1985-02-01,96,93.7
43,1985-03-01,93.7,93.7
43,1985-04-01,93.7,94.6
43,1985-05-01,94.6,91.8
43,1985-06-01,91.8,96.5
43,1985-07-01,96.5,94
43,1985-08-01,94,92.4
43,1985-09-01,92.4,92.1
43,1985-10-01,92.1,88.4
43,1985-11-01,88.4,90.9
43,1985-12-01,90.9,93.9
43,1986-01-01,93.9,95.6
43,1986-02-01,95.6,95.9
43,1986-03-01,95.9,95.1
43,1986-04-01,95.1,96.2
43,1986-05-01,96.2,94.8
43,1986-06-01,94.8,99.3
43,1986-07-01,99.3,97.7
43,1986-08-01,97.7,94.9
43,1986-09-01,94.9,91.9
43,1986-10-01,91.9,95.6
43,1986-11-01,95.6,91.4
43,1986-12-01,91.4,89.1
43,1987-01-01,89.1,90.4
43,1987-02-01,90.4,90.2
43,1987-03-01,90.2,90.8
43,1987-04-01,90.8,92.8
43,1987-05-01,92.8,91.1
43,1987-06-01,91.1,91.5
43,1987-07-01,91.5,93.7
43,1987-08-01,93.7,94.4
43,1987-09-01,94.4,93.6
43,1987-10-01,93.6,89.3
43,1987-11-01,89.3,83.1
43,1987-12-01,83.1,86.8
43,1988-01-01,86.8,90.8
43,1988-02-01,90.8,91.6
43,1988-03-01,91.6,94.6
43,1988-04-01,94.6,91.2
43,1988-05-01,91.2,94.8
43,1988-06-01,94.8,94.7
43,1988-07-01,94.7,93.4
43,1988-08-01,93.4,97.4
43,1988-09-01,97.4,97.3
43,1988-10-01,97.3,94.1
43,1988-11-01,94.1,93
43,1988-12-01,93,91.9
43,1989-01-01,91.9,97.9
43,1989-02-01,97.9,95.4
43,1989-03-01,95.4,94.3
43,1989-04-01,94.3,91.5
43,1989-05-01,91.5,90.7
43,1989-06-01,90.7,90.6
43,1989-07-01,90.6,92
43,1989-08-01,92,89.6
43,1989-09-01,89.6,95.8
43,1989-10-01,95.8,93.9
43,1989-11-01,93.9,90.9
43,1989-12-01,90.9,90.5
43,1990-01-01,90.5,93
43,1990-02-01,93,89.5
43,1990-03-01,89.5,91.3
43,1990-04-01,91.3,93.9
43,1990-05-01,93.9,90.6
43,1990-06-01,90.6,88.3
43,1990-07-01,88.3,88.2
43,1990-08-01,88.2,76.4
43,1990-09-01,76.4,72.8
43,1990-10-01,72.8,63.9
43,1990-11-01,63.9,66
43,1990-12-01,66,65.5
43,1991-01-01,65.5,66.8
43,1991-02-01,66.8,70.4
43,1991-03-01,70.4,87.7
43,1991-04-01,87.7,81.8
43,1991-05-01,81.8,78.3
43,1991-06-01,78.3,82.1
43,1991-07-01,82.1,82.9
43,1991-08-01,82.9,82
43,1991-09-01,82,83
43,1991-10-01,83,78.3
43,1991-11-01,78.3,69.1
43,1991-12-01,69.1,68.2
43,1992-01-01,68.2,67.5
43,1992-02-01,67.5,68.8
43,1992-03-01,68.8,76
43,1992-04-01,76,77.2
43,1992-05-01,77.2,79.2
43,1992-06-01,79.2,80.4
43,1992-07-01,80.4,76.6
43,1992-08-01,76.6,76.1
43,1992-09-01,76.1,75.6
43,1992-10-01,75.6,73.3
43,1992-11-01,73.3,85.3
43,1992-12-01,85.3,91
43,1993-01-01,91,89.3
43,1993-02-01,89.3,86.6
43,1993-03-01,86.6,85.9
43,1993-04-01,85.9,85.6
43,1993-05-01,85.6,80.3
43,1993-06-01,80.3,81.5
43,1993-07-01,81.5,77
43,1993-08-01,77,77.3
43,1993-09-01,77.3,77.9
43,1993-10-01,77.9,82.7
43,1993-11-01,82.7,81.2
43,1993-12-01,81.2,88.2
43,1994-01-01,88.2,94.3
43,1994-02-01,94.3,93.2
43,1994-03-01,93.2,91.5
43,1994-04-01,91.5,92.6
43,1994-05-01,92.6,92.8
43,1994-06-01,92.8,91.2
43,1994-07-01,91.2,89
43,1994-08-01,89,91.7
43,1994-09-01,91.7,91.5
43,1994-10-01,91.5,92.7
43,1994-11-01,92.7,91.6
43,1994-12-01,91.6,95.1
43,1995-01-01,95.1,97.6
43,1995-02-01,97.6,95.1
43,1995-03-01,95.1,90.3
43,1995-04-01,90.3,92.5
43,1995-05-01,92.5,89.8
43,1995-06-01,89.8,92.7
43,1995-07-01,92.7,94.4
43,1995-08-01,94.4,96.2
43,1995-09-01,96.2,88.9
43,1995-10-01,88.9,90.2
43,1995-11-01,90.2,88.2
43,1995-12-01,88.2,91
43,1996-01-01,91,89.3
43,1996-02-01,89.3,88.5
43,1996-03-01,88.5,93.7
43,1996-04-01,93.7,92.7
43,1996-05-01,92.7,89.4
43,1996-06-01,89.4,92.4
43,1996-07-01,92.4,94.7
43,1996-08-01,94.7,95.3
43,1996-09-01,95.3,94.7
43,1996-10-01,94.7,96.5
43,1996-11-01,96.5,99.2
43,1996-12-01,99.2,96.9
43,1997-01-01,96.9,97.4
43,1997-02-01,97.4,99.7
43,1997-03-01,99.7,100
43,1997-04-01,100,101.4
43,1997-05-01,101.4,103.2
43,1997-06-01,103.2,104.5
43,1997-07-01,104.5,107.1
43,1997-08-01,107.1,104.4
43,1997-09-01,104.4,106
43,1997-10-01,106,105.6
43,1997-11-01,105.6,107.2
43,1997-12-01,107.2,102.1
43,1998-01-01,102.1,106.6
43,1998-02-01,106.6,110.4
43,1998-03-01,110.4,106.5
43,1998-04-01,106.5,108.7
43,1998-05-01,108.7,106.5
43,1998-06-01,106.5,105.6
43,1998-07-01,105.6,105.2
43,1998-08-01,105.2,104.4
43,1998-09-01,104.4,100.9
43,1998-10-01,100.9,97.4
43,1998-11-01,97.4,102.7
43,1998-12-01,102.7,100.5
43,1999-01-01,100.5,103.9
43,1999-02-01,103.9,108.1
43,1999-03-01,108.1,105.7
43,1999-04-01,105.7,104.6
43,1999-05-01,104.6,106.8
43,1999-06-01,106.8,107.3
43,1999-07-01,107.3,106
43,1999-08-01,106,104.5
43,1999-09-01,104.5,107.2
43,1999-10-01,107.2,103.2
43,1999-11-01,103.2,107.2
43,1999-12-01,107.2,105.4
43,2000-01-01,105.4,112
43,2000-02-01,112,111.3
43,2000-03-01,111.3,107.1
43,2000-04-01,107.1,109.2
43,2000-05-01,109.2,110.7
43,2000-06-01,110.7,106.4
43,2000-07-01,106.4,108.3
43,2000-08-01,108.3,107.3
43,2000-09-01,107.3,106.8
43,2000-10-01,106.8,105.8
43,2000-11-01,105.8,107.6
43,2000-12-01,107.6,98.4
43,2001-01-01,98.4,94.7
43,2001-02-01,94.7,90.6
43,2001-03-01,90.6,91.5
43,2001-04-01,91.5,88.4
43,2001-05-01,88.4,92
43,2001-06-01,92,92.6
43,2001-07-01,92.6,92.4
43,2001-08-01,92.4,91.5
43,2001-09-01,91.5,81.8
43,2001-10-01,81.8,82.7
43,2001-11-01,82.7,83.9
43,2001-12-01,83.9,88.8
43,2002-01-01,88.8,93
43,2002-02-01,93,90.7
43,2002-03-01,90.7,95.7
43,2002-04-01,95.7,93
43,2002-05-01,93,96.9
43,2002-06-01,96.9,92.4
43,2002-07-01,92.4,88.1
43,2002-08-01,88.1,87.6
43,2002-09-01,87.6,86.1
43,2002-10-01,86.1,80.6
43,2002-11-01,80.6,84.2
43,2002-12-01,84.2,86.7
43,2003-01-01,86.7,82.4
43,2003-02-01,82.4,79.9
43,2003-03-01,79.9,77.6
43,2003-04-01,77.6,86
43,2003-05-01,86,92.1
43,2003-06-01,92.1,89.7
43,2003-07-01,89.7,90.9
43,2003-08-01,90.9,89.3
43,2003-09-01,89.3,87.7
43,2003-10-01,87.7,89.6
43,2003-11-01,89.6,93.7
43,2003-12-01,93.7,92.6
43,2004-01-01,92.6,103.8
43,2004-02-01,103.8,94.4
43,2004-03-01,94.4,95.8
43,2004-04-01,95.8,94.2
43,2004-05-01,94.2,90.2
43,2004-06-01,90.2,95.6
43,2004-07-01,95.6,96.7
43,2004-08-01,96.7,95.9
43,2004-09-01,95.9,94.2
43,2004-10-01,94.2,91.7
43,2004-11-01,91.7,92.8
43,2004-12-01,92.8,97.1
43,2005-01-01,97.1,95.5
43,2005-02-01,95.5,94.1
43,2005-03-01,94.1,92.6
43,2005-04-01,92.6,87.7
43,2005-05-01,87.7,86.9
43,2005-06-01,86.9,96
43,2005-07-01,96,96.5
43,2005-08-01,96.5,89.1
43,2005-09-01,89.1,76.9
43,2005-10-01,76.9,74.2
43,2005-11-01,74.2,81.6
43,2005-12-01,81.6,91.5
43,2006-01-01,91.5,91.2
43,2006-02-01,91.2,86.7
43,2006-03-01,86.7,88.9
43,2006-04-01,88.9,87.4
43,2006-05-01,87.4,79.1
43,2006-06-01,79.1,84.9
43,2006-07-01,84.9,84.7
43,2006-08-01,84.7,82
43,2006-09-01,82,85.4
43,2006-10-01,85.4,93.6
43,2006-11-01,93.6,92.1
43,2006-12-01,92.1,91.7
43,2007-01-01,91.7,96.9
43,2007-02-01,96.9,91.3
43,2007-03-01,91.3,88.4
43,2007-04-01,88.4,87.1
43,2007-05-01,87.1,88.3
43,2007-06-01,88.3,85.3
43,2007-07-01,85.3,90.4
43,2007-08-01,90.4,83.4
43,2007-09-01,83.4,83.4
43,2007-10-01,83.4,80.9
43,2007-11-01,80.9,76.1
43,2007-12-01,76.1,75.5
43,2008-01-01,75.5,78.4
43,2008-02-01,78.4,70.8
43,2008-03-01,70.8,69.5
43,2008-04-01,69.5,62.6
43,2008-05-01,62.6,59.8
43,2008-06-01,59.8,56.4
43,2008-07-01,56.4,61.2
43,2008-08-01,61.2,63
43,2008-09-01,63,70.3
43,2008-10-01,70.3,57.6
43,2008-11-01,57.6,55.3
43,2008-12-01,55.3,60.1
43,2009-01-01,60.1,61.2
43,2009-02-01,61.2,56.3
43,2009-03-01,56.3,57.3
43,2009-04-01,57.3,65.1
43,2009-05-01,65.1,68.7
43,2009-06-01,68.7,70.8
43,2009-07-01,70.8,66
43,2009-08-01,66,65.7
43,2009-09-01,65.7,73.5
43,2009-10-01,73.5,70.6
43,2009-11-01,70.6,67.4
43,2009-12-01,67.4,72.5
43,2010-01-01,72.5,74.4
43,2010-02-01,74.4,73.6
43,2010-03-01,73.6,73.6
43,2010-04-01,73.6,72.2
43,2010-05-01,72.2,73.6
43,2010-06-01,73.6,76
43,2010-07-01,76,67.8
43,2010-08-01,67.8,68.9
43,2010-09-01,68.9,68.2
43,2010-10-01,68.2,67.7
43,2010-11-01,67.7,71.6
43,2010-12-01,71.6,74.5
43,2011-01-01,74.5,74.2
43,2011-02-01,74.2,77.5
43,2011-03-01,77.5,67.5
43,2011-04-01,67.5,69.8
43,2011-05-01,69.8,74.3
43,2011-06-01,74.3,71.5
43,2011-07-01,71.5,63.7
43,2011-08-01,63.7,55.8
43,2011-09-01,55.8,59.5
43,2011-10-01,59.5,60.8
43,2011-11-01,60.8,63.7
43,2011-12-01,63.7,69.9
43,2012-01-01,69.9,75
43,2012-02-01,75,75.3
43,2012-03-01,75.3,76.2
43,2012-04-01,76.2,76.4
43,2012-05-01,76.4,79.3
43,2012-06-01,79.3,73.2
43,2012-07-01,73.2,72.3
43,2012-08-01,72.3,74.3
43,2012-09-01,74.3,78.3
43,2012-10-01,78.3,82.6
43,2012-11-01,82.6,82.7
43,2012-12-01,82.7,72.9
43,2013-01-01,72.9,73.8
43,2013-02-01,73.8,77.6
43,2013-03-01,77.6,78.6
43,2013-04-01,78.6,76.4
43,2013-05-01,76.4,84.5
43,2013-06-01,84.5,84.1
43,2013-07-01,84.1,85.1
43,2013-08-01,85.1,82.1
43,2013-09-01,82.1,77.5
43,2013-10-01,77.5,73.2
43,2013-11-01,73.2,75.1
43,2013-12-01,75.1,82.5
43,2014-01-01,82.5,81.2
43,2014-02-01,81.2,81.6
43,2014-03-01,81.6,80
43,2014-04-01,80,84.1
43,2014-05-01,84.1,81.9
43,2014-06-01,81.9,82.5
43,2014-07-01,82.5,81.8
43,2014-08-01,81.8,82.5
43,2014-09-01,82.5,84.6
43,2014-10-01,84.6,86.9
43,2014-11-01,86.9,88.8
43,2014-12-01,88.8,93.6
43,2015-01-01,93.6,98.1
43,2015-02-01,98.1,95.4
43,2015-03-01,95.4,93
43,2015-04-01,93,95.9
43,2015-05-01,95.9,90.7
43,2015-06-01,90.7,96.1
43,2015-07-01,96.1,93.1
43,2015-08-01,93.1,91.9
43,2015-09-01,91.9,87.2
43,2015-10-01,87.2,90
43,2015-11-01,90,91.3
43,2015-12-01,91.3,92.6
43,2016-01-01,92.6,92
43,2016-02-01,92,91.7
43,2016-03-01,91.7,91
43,2016-04-01,91,89
43,2016-05-01,89,94.7
43,2016-06-01,94.7,93.5
43,2016-07-01,93.5,90
43,2016-08-01,90,89.8
43,2016-09-01,89.8,91.2
43,2016-10-01,91.2,87.2
43,2016-11-01,87.2,93.8
43,2016-12-01,93.8,98.2
43,2017-01-01,98.2,98.5
43,2017-02-01,98.5,96.3
43,2017-03-01,96.3,96.9
43,2017-04-01,96.9,97
43,2017-05-01,97,97.1
43,2017-06-01,97.1,95
43,2017-07-01,95,93.4
43,2017-08-01,93.4,96.8
43,2017-09-01,96.8,95.1
43,2017-10-01,95.1,100.7
43,2017-11-01,100.7,98.5
43,2017-12-01,98.5,95.9
43,2018-01-01,95.9,95.7
43,2018-02-01,95.7,99.7
43,2018-03-01,99.7,101.4
43,2018-04-01,101.4,98.8
43,2018-05-01,98.8,98
43,2018-06-01,98,98.2
43,2018-07-01,98.2,97.9
43,2018-08-01,97.9,96.2
43,2018-09-01,96.2,100.1
43,2018-10-01,100.1,98.6
43,2018-11-01,98.6,97.5
43,2018-12-01,97.5,98.3
43,2019-01-01,98.3,91.2
43,2019-02-01,91.2,93.8
43,2019-03-01,93.8,98.4
43,2019-04-01,98.4,97.2
43,2019-05-01,97.2,100
43,2019-06-01,100,98.2
43,2019-07-01,98.2,98.4
43,2019-08-01,98.4,89.8
43,2019-09-01,89.8,93.2
43,2019-10-01,93.2,95.5
43,2019-11-01,95.5,96.8
43,2019-12-01,96.8,99.3
43,2020-01-01,99.3,99.8
43,2020-02-01,99.8,101
43,2020-03-01,101,89.1
43,2020-04-01,89.1,71.8
43,2020-05-01,71.8,72.3
43,2020-06-01,72.3,78.1
43,2020-07-01,78.1,72.5
43,2020-08-01,72.5,74.1
43,2020-09-01,74.1,80.4
43,2020-10-01,80.4,81.8
43,2020-11-01,81.8,76.9
43,2020-12-01,76.9,80.7
43,2021-01-01,80.7,79
43,2021-02-01,79,76.8
43,2021-03-01,76.8,84.9
43,2021-04-01,84.9,88.3
43,2021-05-01,88.3,82.9
43,2021-06-01,82.9,85.5
43,2021-07-01,85.5,81.2
43,2021-08-01,81.2,70.3
43,2021-09-01,70.3,72.8
43,2021-10-01,72.8,71.7
43,2021-11-01,71.7,67.4
43,2021-12-01,67.4,70.6
43,2022-01-01,70.6,67.2
43,2022-02-01,67.2,62.8
43,2022-03-01,62.8,59.4
43,2022-04-01,59.4,65.2
43,2022-05-01,65.2,58.4
