ticker,time,open,high,low,close,volume
6063,1971-01-01,1.21,1.64,1.21,1.64,0
6063,1971-02-01,1.64,1.64,1.64,1.64,0
6063,1971-03-01,1.64,1.64,1.64,1.64,0
6063,1971-04-01,1.64,1.64,1.64,1.64,0
6063,1971-05-01,1.64,1.64,1.64,1.64,0
6063,1971-06-01,1.64,1.64,1.64,1.64,0
6063,1971-07-01,1.64,1.74,1.64,1.74,0
6063,1971-08-01,1.74,1.74,1.74,1.74,0
6063,1971-09-01,1.74,1.74,1.74,1.74,0
6063,1971-10-01,1.74,1.74,1.74,1.74,0
6063,1971-11-01,1.74,1.74,1.74,1.74,0
6063,1971-12-01,1.74,1.74,1.74,1.74,0
6063,1972-01-01,1.74,1.77,1.74,1.77,0
6063,1972-02-01,1.77,1.77,1.77,1.77,0
6063,1972-03-01,1.77,1.77,1.77,1.77,0
6063,1972-04-01,1.77,1.77,1.77,1.77,0
6063,1972-05-01,1.77,1.77,1.77,1.77,0
6063,1972-06-01,1.77,1.77,1.77,1.77,0
6063,1972-07-01,1.77,1.87,1.77,1.87,0
6063,1972-08-01,1.87,1.87,1.87,1.87,0
6063,1972-09-01,1.87,1.87,1.87,1.87,0
6063,1972-10-01,1.87,1.87,1.87,1.87,0
6063,1972-11-01,1.87,1.87,1.87,1.87,0
6063,1972-12-01,1.87,1.87,1.87,1.87,0
6063,1973-01-01,1.87,2.08,1.87,2.08,0
6063,1973-02-01,2.08,2.08,2.08,2.08,0
6063,1973-03-01,2.08,2.08,2.08,2.08,0
6063,1973-04-01,2.08,2.35,2.08,2.35,0
6063,1973-05-01,2.35,2.35,2.35,2.35,0
6063,1973-06-01,2.35,2.35,2.35,2.35,0
6063,1973-07-01,2.35,2.7,2.35,2.7,0
6063,1973-08-01,2.7,2.7,2.7,2.7,0
6063,1973-09-01,2.7,2.7,2.7,2.7,0
6063,1973-10-01,2.7,4.1,2.7,4.1,0
6063,1973-11-01,4.1,4.1,4.1,4.1,0
6063,1973-12-01,4.1,4.1,4.1,4.1,0
6063,1974-01-01,4.1,13,4.1,13,0
6063,1974-02-01,13,13,13,13,0
6063,1974-03-01,13,13,13,13,0
6063,1974-04-01,13,13,10.6,10.6,0
6063,1974-05-01,10.6,10.6,10.6,10.6,0
6063,1974-06-01,10.6,10.6,10.6,10.6,0
6063,1974-07-01,10.6,10.6,10,10,0
6063,1974-08-01,10,10,10,10,0
6063,1974-09-01,10,10,10,10,0
6063,1974-10-01,10,10.3,10,10.3,0
6063,1974-11-01,10.3,10.3,10.3,10.3,0
6063,1974-12-01,10.3,10.3,10.3,10.3,0
6063,1975-01-01,10.3,10.42,10.3,10.42,0
6063,1975-02-01,10.42,10.42,10.42,10.42,0
6063,1975-03-01,10.42,10.42,10.42,10.42,0
6063,1975-04-01,10.42,10.42,10.42,10.42,0
6063,1975-05-01,10.42,10.42,10.42,10.42,0
6063,1975-06-01,10.42,10.42,10.42,10.42,0
6063,1975-07-01,10.42,10.43,10.42,10.43,0
6063,1975-08-01,10.43,10.43,10.43,10.43,0
6063,1975-09-01,10.43,10.43,10.43,10.43,0
6063,1975-10-01,10.43,10.46,10.43,10.46,0
6063,1975-11-01,10.46,10.46,10.46,10.46,0
6063,1975-12-01,10.46,10.46,10.46,10.46,0
6063,1976-01-01,10.46,11.51,10.46,11.51,0
6063,1976-02-01,11.51,11.51,11.51,11.51,0
6063,1976-03-01,11.51,11.51,11.51,11.51,0
6063,1976-04-01,11.51,11.51,11.51,11.51,0
6063,1976-05-01,11.51,11.51,11.51,11.51,0
6063,1976-06-01,11.51,11.51,11.51,11.51,0
6063,1976-07-01,11.51,11.6,11.51,11.6,0
6063,1976-08-01,11.6,11.6,11.6,11.6,0
6063,1976-09-01,11.6,11.6,11.6,11.6,0
6063,1976-10-01,11.6,11.9,11.6,11.9,0
6063,1976-11-01,11.9,11.9,11.9,11.9,0
6063,1976-12-01,11.9,11.9,11.9,11.9,0
6063,1977-01-01,11.9,12.5,11.9,12.5,0
6063,1977-02-01,12.5,12.5,12.5,12.5,0
6063,1977-03-01,12.5,12.5,12.5,12.5,0
6063,1977-04-01,12.5,12.5,12.45,12.45,0
6063,1977-05-01,12.45,12.45,12.45,12.45,0
6063,1977-06-01,12.45,12.45,12.45,12.45,0
6063,1977-07-01,12.45,12.63,12.45,12.63,0
6063,1977-08-01,12.63,12.63,12.63,12.63,0
6063,1977-09-01,12.63,12.63,12.63,12.63,0
6063,1977-10-01,12.63,12.68,12.63,12.68,0
6063,1977-11-01,12.68,12.68,12.68,12.68,0
6063,1977-12-01,12.68,12.68,12.68,12.68,0
6063,1978-01-01,12.68,12.68,12.66,12.66,0
6063,1978-02-01,12.66,12.66,12.66,12.66,0
6063,1978-03-01,12.66,12.66,12.66,12.66,0
6063,1978-04-01,12.66,12.68,12.66,12.68,0
6063,1978-05-01,12.68,12.7,12.68,12.7,0
6063,1978-06-01,12.7,12.73,12.7,12.73,0
